Wave 12
0,245,246,247
0.01,237,239,242
0.02,228,232,236
0.03,220,225,230
0.03571428571428571,216,221,227
0.04,212,217,224
0.05,204,210,217
0.06,196,202,210
0.07,188,194,202
0.07142857142857142,187,193,201
0.08,178,185,193
0.09,168,175,183
0.1,158,166,173
0.10714285714285714,151,159,166
0.11,149,157,164
0.12,142,149,156
0.13,136,142,149
0.14,129,135,142
0.14285714285714285,128,132,140
0.15,124,129,136
0.16,119,124,130
0.17,114,120,124
0.18,109,115,118
0.19,104,110,112
0.2,99,105,106
0.20283544177021248,97,104,105
0.20718021477855308,84,117,95
0.21,86,119,97
0.22,92,127,103
0.23,98,135,109
0.24,105,142,115
0.25,111,150,121
0.26,117,158,128
0.27,124,166,134
0.28,130,174,141
0.2857142857142857,134,178,144
0.29,137,182,148
0.3,144,189,156
0.31,151,197,164
0.32,159,204,173
0.32614399036769237,163,209,178
0.33,166,211,181
0.34,172,216,189
0.35,179,222,197
0.36,185,227,205
0.37,192,232,214
0.3744539755996668,195,235,217
0.38,202,238,223
0.39,214,244,233
0.4,227,249,243
0.41,240,255,253
0.4100838083066624,240,255,253
0.42,225,242,247
0.43,210,230,241
0.4359114445955763,202,222,237
0.44,194,215,232
0.45,175,199,221
0.46,157,183,209
0.46428571428571425,149,176,204
0.47,143,170,199
0.48,133,160,189
0.49,123,149,180
0.5,113,139,171
0.51,105,131,165
0.52,98,123,160
0.53,90,115,154
0.54,83,108,148
0.55,75,100,143
0.5547620554458025,72,97,140
0.56,69,94,138
0.57,64,88,133
0.58,58,82,129
0.59,53,76,124
0.6,47,70,119
0.6047269450417195,45,68,117
0.61,73,69,93
0.6167048986179733,92,71,62
0.62,95,75,65
0.63,106,88,74
0.64,118,101,82
0.65,129,115,91
0.6554463530513441,135,123,96
0.66,138,126,99
0.67,145,133,105
0.68,151,140,111
0.69,158,148,117
0.6963401105087911,162,152,121
0.7,164,155,124
0.71,172,163,132
0.72,180,170,140
0.7286246558699334,186,177,147
0.73,188,178,149
0.74,198,188,162
0.75,209,198,175
0.7589663868378114,219,207,186
0.76,220,208,188
0.77,226,215,199
0.78,232,223,210
0.7893797978961957,237,231,221
0.79,238,231,220
0.8,244,238,214
0.81,251,245,208
0.8132760494420691,253,247,206
0.82,253,240,187
0.83,252,228,158
0.84,250,218,128
0.85,246,207,98
0.8571428571428571,243,199,75
0.86,242,194,72
0.87,237,178,61
0.88,232,161,49
0.89,227,144,37
0.8928571428571428,225,140,34
0.9,220,129,30
0.91,214,114,26
0.92,207,99,22
0.9285714285714285,201,85,18
0.93,199,84,18
0.94,181,72,19
0.95,164,60,20
0.96,148,49,20
0.9642857142857142,140,44,19
0.97,130,39,21
0.98,112,30,22
0.99,94,21,23
1,77,12,23
