Wave 03
0,65,73,117
0.01,70,81,124
0.02,76,90,131
0.03,81,98,139
0.04,87,107,146
0.05,92,115,153
0.06,98,124,161
0.07,103,133,168
0.08,109,142,176
0.08333333333333333,111,145,178
0.09,115,149,182
0.1,123,155,187
0.11,130,161,193
0.12,137,167,198
0.13,144,173,204
0.14,151,179,209
0.15,158,185,214
0.16,165,192,220
0.17,173,198,225
0.18,180,204,231
0.19,187,210,237
0.19562596668256474,191,214,240
0.2,195,217,241
0.21,205,225,243
0.22,214,232,246
0.23,223,240,248
0.24,233,247,251
0.25,242,255,253
0.25,249,255,242
0.26,239,247,233
0.27,229,239,224
0.28,219,231,215
0.29,209,223,206
0.3,199,215,197
0.31,189,207,188
0.32,179,199,180
0.33,169,192,171
0.3333333333333333,166,189,168
0.34,162,185,165
0.35,157,180,161
0.36,152,174,158
0.37,147,169,154
0.38,142,163,150
0.39,137,158,146
0.4,131,153,142
0.41,126,147,138
0.41666666666666663,123,144,136
0.42,121,142,134
0.43,116,136,130
0.44,110,130,126
0.45,105,125,122
0.46,100,119,118
0.47,94,114,114
0.48,89,108,110
0.49,84,103,106
0.5,79,97,102
0.5,107,89,69
0.51,111,94,74
0.52,116,98,79
0.53,120,103,84
0.54,125,108,89
0.55,129,113,95
0.56,134,118,100
0.57,138,123,105
0.58,143,128,111
0.5833333333333333,144,129,112
0.59,147,133,116
0.6,151,137,121
0.61,156,142,127
0.62,160,147,132
0.63,165,152,137
0.64,169,157,143
0.65,174,162,148
0.66,178,167,154
0.6666666666666666,181,171,158
0.67,184,174,161
0.68,192,183,172
0.69,201,193,182
0.7,209,203,193
0.71,218,212,203
0.72,226,222,214
0.73,235,232,225
0.74,243,242,236
0.75,252,252,247
0.75,255,254,227
0.76,253,251,223
0.77,251,248,219
0.78,249,245,215
0.79,247,243,210
0.8,246,240,206
0.81,244,237,202
0.82,242,234,198
0.83,240,231,194
0.8333333333333333,239,230,193
0.84,238,229,190
0.85,237,226,185
0.86,235,224,180
0.87,234,221,176
0.88,232,219,171
0.89,231,217,167
0.9,230,214,162
0.91,228,212,157
0.9166666666666666,227,210,154
0.92,226,209,152
0.93,225,204,147
0.94,223,199,141
0.95,221,194,135
0.96,220,189,129
0.97,218,184,123
0.98,216,179,117
0.99,214,174,112
1,212,170,106
