Outlier 10
0,252,252,247
0.006051711738109589,245,243,228
0.030258558690547943,230,226,204
0.060517117381095886,214,208,182
0.09077567607164383,201,193,163
0.12103423476219177,186,176,145
0.15129279345273972,171,159,130
0.18155135214328766,158,145,117
0.2118099108338356,148,133,106
0.24206846952438354,138,122,96
0.2723270282149315,122,106,83
0.30258558690547943,107,89,69
0.30259558690547944,97,101,102
0.317479783433795,99,107,107
0.33236397996211053,101,112,111
0.34724817649042605,103,117,115
0.36213237301874157,105,122,118
0.37701656954705715,108,128,121
0.3919007660753727,113,133,124
0.40678496260368824,119,140,130
0.42166915913200376,127,148,136
0.43655335566031933,134,156,141
0.4514375521886349,146,168,152
0.4663217487169504,155,179,159
0.48120594524526594,166,189,168
0.4960901417735815,175,199,175
0.5109743383018971,188,209,186
0.5258585348302126,197,217,193
0.5407427313585281,210,227,204
0.5556269278868436,221,235,213
0.5705111244151593,231,242,223
0.5853953209434748,241,250,232
0.6002795174717903,249,255,242
0.6002895174717903,255,255,255
0.6153047399104833,225,239,250
0.6303199623491763,208,228,242
0.6603504072265625,188,210,227
0.6903808521039485,171,192,209
0.7204112969813347,153,171,189
0.7504417418587207,138,153,168
0.7804721867361069,123,134,148
0.8105026316134929,111,121,133
0.840533076490879,105,113,122
0.8705635213682651,101,106,112
0.9005939662456512,97,100,102
0.9006039662456512,33,15,77
0.9055737679333686,42,28,107
0.9105435696210861,39,29,128
0.9155133713088035,28,28,140
0.920483172996521,26,34,153
0.9254529746842384,23,42,163
0.9304227763719559,21,54,173
0.9353925780596734,20,66,181
0.9403623797473908,22,80,186
0.9552717848105431,23,93,191
0.9602415864982605,31,111,196
0.965211388185978,44,128,201
0.9701811898736954,58,147,207
0.9751509915614128,72,163,212
0.9801207932491303,87,180,217
0.9850905949368477,102,198,222
0.9900603966245651,122,217,230
0.9950301983122826,142,234,237
0.998012079324913,163,247,245
1,204,255,251
