Purple 01
0,97,87,191
0.025,101,94,196
0.05,106,101,200
0.075,110,108,205
0.1,115,115,209
0.125,119,122,213
0.15,124,129,218
0.175,128,136,222
0.1787430192791318,129,137,223
0.2,132,141,225
0.225,136,145,228
0.25,140,150,230
0.275,143,154,233
0.3,147,159,236
0.325,151,164,238
0.35,155,168,241
0.375,159,173,243
0.4,162,177,246
0.425,166,182,249
0.43550105330559685,168,184,250
0.45,169,185,250
0.475,172,187,251
0.5,175,189,251
0.525,178,191,251
0.55,180,193,252
0.575,183,194,252
0.6,186,196,253
0.6173713274076762,187,198,253
0.625,188,198,253
0.65,191,201,253
0.675,194,203,253
0.7,197,205,254
0.725,200,208,254
0.75,202,210,254
0.775,205,212,254
0.8,208,215,254
0.825,211,217,254
0.85,213,220,254
0.875,216,222,254
0.9,219,224,255
0.925,222,227,255
0.95,224,229,255
0.975,227,232,255
1,230,234,255
