Red 08
0,44,7,93
0.025,55,8,96
0.05,65,10,99
0.075,75,11,102
0.1,85,13,105
0.125,98,12,95
0.15,109,12,85
0.175,119,13,75
0.2,128,15,65
0.225,130,18,65
0.25,133,21,65
0.275,135,24,66
0.3,138,27,66
0.30000000000000004,138,27,66
0.325,144,26,56
0.35,149,24,45
0.375,153,23,34
0.4,158,22,22
0.425,163,25,23
0.45,168,29,24
0.475,174,32,24
0.5,179,35,25
0.525,184,42,28
0.55,190,48,31
0.575,195,54,35
0.6,201,60,38
0.6000000000000001,201,60,38
0.625,207,66,42
0.65,212,72,47
0.675,218,78,51
0.7,224,84,56
0.7000000000000001,224,84,56
0.725,229,95,66
0.75,233,106,76
0.775,238,116,87
0.8,242,126,97
0.825,244,140,112
0.85,246,154,127
0.875,247,168,142
0.9,247,181,158
0.925,249,192,172
0.95,250,203,186
0.975,251,214,201
1,252,225,215
