Wave 04
0,65,73,117
0.06666666666666667,111,145,178
0.13333333333333333,191,214,240
0.2,242,255,253
0.2,249,255,242
0.26666666666666666,166,189,168
0.3333333333333333,123,144,136
0.4,79,97,102
0.4,107,89,69
0.4666666666666667,144,129,112
0.5333333333333333,181,171,158
0.6,252,252,247
0.6,255,254,227
0.6666666666666666,239,230,193
0.7333333333333333,227,210,154
0.7965889689358535,220,190,115
0.8079996588520553,189,133,112
0.8666666666666667,209,163,138
0.9333333333333333,232,200,183
1,245,226,218
