Brown 06
0,248,240,223
0.01,248,240,221
0.02,248,239,218
0.03,249,238,216
0.04,249,238,214
0.05,249,237,212
0.06,250,237,210
0.07,250,236,208
0.08,250,235,206
0.09,251,235,203
0.1,251,234,201
0.11,251,234,199
0.12,251,233,197
0.13,251,233,195
0.14,252,232,193
0.15,252,231,191
0.16,252,231,188
0.17,252,230,186
0.18,252,230,184
0.19,253,229,182
0.2,253,228,180
0.21,253,228,178
0.22,253,227,176
0.23,253,227,173
0.24,253,226,171
0.25,253,226,169
0.26,253,225,167
0.27,254,224,165
0.28,254,224,163
0.29,254,223,161
0.3,254,223,158
0.31,254,222,156
0.32,254,222,154
0.33,254,221,152
0.34,252,218,150
0.35,250,215,148
0.36,248,213,147
0.37,246,210,145
0.38,243,207,143
0.39,241,204,142
0.4,239,201,140
0.41,237,199,138
0.42,235,196,136
0.43,233,193,135
0.44,231,190,133
0.45,229,188,131
0.46,227,185,130
0.47,225,182,128
0.48,222,179,126
0.49,220,177,124
0.5,218,174,123
0.51,216,171,121
0.52,214,168,119
0.53,212,166,118
0.54,210,163,116
0.55,208,160,114
0.56,206,158,113
0.57,204,155,111
0.58,202,152,109
0.59,199,150,108
0.6,197,147,106
0.61,195,144,104
0.62,193,142,103
0.63,191,139,101
0.64,189,136,100
0.65,187,134,98
0.66,185,131,96
0.67,182,130,95
0.68,180,128,94
0.69,177,127,93
0.7,175,126,92
0.71,172,124,91
0.72,170,123,90
0.73,167,122,89
0.74,164,121,88
0.75,162,119,87
0.76,159,118,86
0.77,157,117,85
0.78,154,115,84
0.79,152,114,84
0.8,149,113,83
0.81,147,112,82
0.82,144,110,81
0.83,142,109,80
0.84,139,108,79
0.85,137,106,78
0.86,134,105,77
0.87,132,104,76
0.88,130,103,75
0.89,127,101,74
0.9,125,100,73
0.91,122,99,72
0.92,120,97,71
0.93,117,96,70
0.94,115,95,69
0.95,113,94,68
0.96,110,92,67
0.97,108,91,66
0.98,105,90,65
0.99,103,89,64
1,101,87,64
