Divergent 08
0.000000,252,249,217
0.050000,235,221,155
0.100000,224,203,126
0.150000,209,181,111
0.200000,194,171,97
0.250000,179,161,86
0.300000,153,145,70
0.350000,130,129,57
0.400000,118,122,51
0.450000,91,102,56
0.475000,84,97,58
0.500000,65,87,54
0.510000,56,92,49
0.525000,51,97,44
0.550000,46,102,46
0.600000,51,122,57
0.650000,64,135,75
0.700000,71,143,89
0.750000,85,158,110
0.800000,106,184,140
0.850000,124,207,168
0.900000,139,224,193
0.950000,157,245,227
1.000000,197,252,251
