Outlier 13
0.000000,250,255,255
0.010000,240,247,252
0.030000,206,223,235
0.060000,180,204,224
0.100000,161,187,212
0.130000,143,170,199
0.160000,128,155,189
0.200000,114,141,179
0.230000,104,130,171
0.260000,96,120,163
0.290000,90,111,156
0.310000,84,102,148
0.340000,77,93,140
0.370000,70,84,133
0.400000,64,75,125
0.433000,57,66,117
0.466000,52,58,110
0.500000,46,51,102
0.525000,41,42,97
0.525000,194,111,70
0.550000,209,146,88
0.585000,235,190,113
0.610000,247,221,134
0.635000,252,238,157
0.670000,255,248,186
0.710000,255,254,240
0.710000,235,255,254
0.730000,214,255,254
0.760000,177,247,252
0.800000,117,221,235
0.830000,63,182,209
0.860000,36,140,179
0.900000,14,96,140
0.900000,56,63,125
0.930000,37,37,107
0.960000,31,25,92
0.990000,29,15,77
1.000000,0,0,0
