Outlier 08
0,33,15,77
0.004987770318984994,42,28,107
0.009975540637969973,39,29,128
0.014963310956954953,28,28,140
0.019951081275939933,26,34,153
0.024938851594924927,23,42,163
0.02992662191390992,21,54,173
0.0349143922328949,20,66,181
0.03990216255187989,22,80,186
0.05486547350883484,23,93,191
0.05985324382781982,31,111,196
0.06484101414680482,44,128,201
0.0698287844657898,58,147,207
0.07481655478477478,72,163,212
0.07980432510375976,87,180,217
0.08479209542274475,102,198,222
0.08977986574172973,122,217,230
0.09476763606071473,142,234,237
0.0977602982521057,163,247,245
0.09975540637969971,204,255,251
0.0997654063796997,242,255,253
0.1196810488738846,215,250,247
0.13959669136806951,196,245,245
0.1794279763564393,176,227,232
0.21925926134480905,155,202,212
0.2590905463331789,136,179,194
0.29892183132154865,118,158,179
0.33875311630991845,106,142,166
0.37858440129828824,93,125,153
0.39850004379247317,86,114,145
0.4184156862866581,81,105,140
0.4383313287808429,77,96,135
0.45824697127502784,74,89,130
0.4781626137692127,70,81,125
0.49807825626339763,65,73,117
0.49808825626339764,97,65,63
0.5181873365804348,110,70,67
0.5382864168974719,120,77,70
0.5583854972145093,130,83,72
0.5784845775315464,140,90,73
0.5985836578485835,153,97,75
0.6186827381656208,161,103,74
0.6387818184826579,168,109,72
0.658880898799695,176,118,70
0.6789799791167322,184,130,79
0.6990790594337695,194,143,89
0.7392772200678438,204,165,102
0.7794753807019181,217,187,117
0.8196735413359926,230,211,138
0.8598717019700669,240,231,173
0.879970782287104,247,244,203
0.8920302304773263,250,249,220
0.9000698626041412,255,254,240
0.9000798626041412,252,252,192
0.9000798626041412,252,252,192
0.9002797028789329,252,252,191
0.9050758694739341,250,248,171
0.9100718763437271,250,243,153
0.91506788321352,248,235,133
0.9200638900833129,247,225,111
0.9250598969531059,246,214,88
0.9300559038228988,244,200,68
0.9350519106926918,242,185,52
0.9400479175624847,240,171,36
0.9450439244322777,237,154,24
0.9500399313020705,235,140,15
0.9550359381718635,232,126,10
0.9600319450416565,228,110,6
0.9650279519114494,212,87,1
0.9700239587812424,198,69,0
0.9750199656510352,184,54,2
0.9800159725208282,165,40,4
0.9850119793906211,146,26,7
0.9900079862604141,123,13,10
0.995003993130207,100,10,16
1.000000000000000,77,7,22
